,Country Name,Country Code,gdp_g,ir,gdp_gpc,gcf,igs,alpha
45,Ecuador,ECU,1.00577794619834,75.6481901026386,-1.37238523115175,27.0899160698839,24.8299322177703,0.24192996084539356
46,Eritrea,ERI,3.80766467032947,12.0539809491311,1.09838952005666,18.0423823249153,24.932350206233103,0.2755366034249233
47,Spain,ESP,4.82703027068838,6.79143584025099,4.6628151972627,26.6757615832586,20.781806020872,0.27904387190316776
48,Estonia,EST,2.57760282144477,5.76024909185262,1.97219126778978,26.078870880052,30.9137706709867,0.24952375624423506
49,Ethiopia,ETH,-0.36104417975227,7.81730118223048,-3.99412319454811,0.0,24.932350206233103,0.27628608009908057
50,Finland,FIN,5.08714367418199,6.59290980189131,4.70844333121183,31.9998602880395,24.8512649753758,0.2649871690963482
51,Fiji,FJI,7.43863243489116,6.18935403382355,6.27985292460988,12.545727719988,60.3552798614131,0.274259695448695
52,France,FRA,4.34386106267613,3.49830220700749,3.81347220594314,24.2683686332953,22.3436273030054,0.27686192344681265
53,Gabon,GAB,8.54530998982545,6.74083769633498,5.58970518246345,26.3047547734931,41.1980531636091,0.2738617038468567
54,United Kingdom,GBR,2.57760282144477,5.76024909185262,2.31092881815371,26.078870880052,26.0267966080154,0.2565714524414006
55,Georgia,GEO,-7.19378285079883,17.149151997396,-7.43723179966314,27.7777777777778,45.1388888888889,0.15751396409465407
56,Ghana,GHA,5.08587270013842,25.2236920295825,2.42759742117337,13.2090143055318,24.3432537358508,0.29612092842455595
57,Guinea,GIN,4.0034760101484,2.501234741560078,1.30869613386582,11.7846878662581,20.4282932758301,0.2941556946781944
58,Guinea-Bissau,GNB,6.10000002147302,80.7881406436234,4.42153577578325,38.9819331327131,46.1895163066757,0.2331531078235191
59,Equatorial Guinea,GNQ,-1.22917807949834,6.16615384615363,-4.93688345701898,11.7558442614205,28.935914284944552,0.241746868113848
60,Greece,GRC,3.80000027789214,13.6555638723612,3.25972988836499,26.858653482302,24.8381041157516,0.2652747275234178
61,Grenada,GRD,3.76773078476033,5.59294871794896,4.4506333910093,25.7637333451277,41.0433705080545,0.2505495906069718
62,Guatemala,GTM,3.94258951982349,11.3871321997957,1.11368753036302,13.5151111989657,22.4740972824037,0.28793935827057027
63,Guyana,GUY,-4.91666666511816,26.4221267235586,-4.21537850749687,22.2362055509897,73.5334050455027,0.15386160885726108
64,Honduras,HND,2.72784892932417,9.85040925769098,-0.106280275889432,17.5453249259071,35.7803362393345,0.2545909182438299
65,Croatia,HRV,4.82703425038704,1400.0,4.6628151972627,27.00594261489415,23.15541855899205,0.3573840416419974
66,Haiti,HTI,-2.91342439807192,6.92390503711238,-4.90551236546236,18.829864502571,27.547713401854,0.22247679827971872
67,Hungary,HUN,0.736424821486864,17.149151997396,1.83942309914652,30.44341753019545,45.1388888888889,0.21576077856565445
68,Indonesia,IDN,7.78688524590163,6.41553963494971,5.82657819090129,30.6830325980787,22.9943290265198,0.2851112577478491
69,India,IND,5.94734333181324,7.07428002942301,3.67386255865014,26.8610369133862,8.15200181272641,0.2960831791072899
70,Ireland,IRL,5.81392046825873,4.08905388153544,6.23404073890671,18.4099637261264,53.5370895493262,0.2638619969302479
71,Iraq,IRQ,-3.11853521388245,3.34203359055792,-5.64709923763647,-3.74567691923228,22.8700650238389,0.26862111151891715
72,Iceland,ISL,0.258439816079274,20.7581950334485,-0.975500452171076,20.9331131653731,30.9137706709867,0.2411176681658626
73,Israel,ISR,0.574747005591661,20.3543469303667,-1.11708140795969,20.0338989188067,33.5590509999742,0.24054080768354064
74,Italy,ITA,3.38838345408922,6.25983137956977,3.31086193455002,22.3288079184083,18.5361108592725,0.2797199490856251
75,Jamaica,JAM,7.17330434565801,14.3295390328572,6.33519620440903,26.6111654508429,52.3979846346093,0.25623204980070513
76,Jordan,JOR,-10.7292192812993,25.7127192982454,-14.875393721228,23.2364460935889,74.3970315398887,0.09242994656621649
77,Japan,JPN,4.92578541306383,2.27228962064317,4.50717015952465,34.8603861917914,8.60676172469505,0.2778092854733131
78,Kazakhstan,KAZ,-4.25531950689702,3.34203359055792,-6.79859413778901,35.7142857142857,50.62195588319455,0.1494383676016895
79,Kenya,KEN,4.69034876792047,13.7893172763883,1.12855891565589,24.8620776143297,30.1233477950354,0.259999602470645
80,Cambodia,KHM,3.47938318461047,5.35546507986216,-0.156466899216994,30.6830325980787,37.4854054733393,0.2298893879521252
81,Kiribati,KIR,-7.3170731707317,6.325957872643995,-9.53330525734037,23.2229044226286,103.72484375,0.08674296407999896
82,Kuwait,KWT,25.8928571418759,3.34203359055792,21.2866867580401,12.2989258620749,41.3697520231348,0.42517765470558033
